epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,881.762,0.40826,0.28564,0.88184,0.80102,0.45614,0.60088,0.49741,1.4894,2.54077,1.90692,0.000918991,0.000918991,0.000918991
43,904.353,0.40207,0.28513,0.87937,0.82657,0.45883,0.58448,0.47912,1.47811,2.4057,1.86546,0.000897557,0.000897557,0.000897557
44,926.302,0.39745,0.2846,0.87739,0.83132,0.46389,0.60739,0.49754,1.46433,2.45385,1.89904,0.00087595,0.00087595,0.00087595
45,948.766,0.39547,0.28425,0.87969,0.80815,0.45308,0.60984,0.51288,1.43363,2.63643,1.86995,0.00085419,0.00085419,0.00085419
46,972.076,0.39997,0.28189,0.87612,0.85207,0.44292,0.58477,0.48585,1.50218,2.5949,1.89251,0.0008323,0.0008323,0.0008323
47,994.497,0.38939,0.27673,0.87752,0.829,0.44866,0.60324,0.50988,1.48164,2.69757,1.91185,0.0008103,0.0008103,0.0008103
48,1017.02,0.39379,0.27428,0.87664,0.82802,0.4767,0.61076,0.50285,1.47096,2.44368,1.87782,0.000788213,0.000788213,0.000788213
49,1039.83,0.38686,0.27308,0.87166,0.79705,0.46327,0.5966,0.50031,1.42493,2.61562,1.84519,0.00076606,0.00076606,0.00076606
50,1063.24,0.37781,0.26808,0.86968,0.83829,0.43774,0.58754,0.49719,1.44832,2.66456,1.87011,0.000743864,0.000743864,0.000743864
51,1085.59,0.37251,0.267,0.87076,0.82776,0.44771,0.59228,0.50013,1.46442,2.67886,1.88699,0.000721645,0.000721645,0.000721645
52,1107.69,0.37463,0.26486,0.86946,0.78759,0.45625,0.59104,0.49832,1.46771,2.62031,1.91184,0.000699426,0.000699426,0.000699426
53,1129.56,0.38141,0.27363,0.87386,0.82064,0.43655,0.56385,0.48305,1.4997,2.80724,1.93111,0.00067723,0.00067723,0.00067723
54,1156.25,0.36586,0.25303,0.86075,0.83127,0.46223,0.6005,0.50235,1.45348,2.65662,1.87278,0.000655077,0.000655077,0.000655077
55,1183.39,0.36767,0.25404,0.86704,0.84652,0.44298,0.58306,0.49432,1.47246,2.73213,1.90969,0.00063299,0.00063299,0.00063299
56,1211.48,0.36024,0.25285,0.86508,0.85864,0.45984,0.59804,0.5055,1.46739,2.7109,1.87558,0.00061099,0.00061099,0.00061099
57,1239.36,0.3651,0.2562,0.8689,0.86087,0.43301,0.59187,0.50708,1.4925,2.84495,1.89314,0.0005891,0.0005891,0.0005891
58,1266.55,0.35093,0.24995,0.85904,0.84023,0.45681,0.58756,0.48866,1.46043,2.54882,1.87685,0.00056734,0.00056734,0.00056734
59,1295.25,0.35426,0.24731,0.86118,0.83063,0.45741,0.58823,0.49796,1.42676,2.72215,1.85313,0.000545733,0.000545733,0.000545733
60,1322.69,0.35228,0.241,0.86125,0.86471,0.44724,0.56407,0.47486,1.44886,2.71521,1.89176,0.000524299,0.000524299,0.000524299
61,1352.73,0.34745,0.2457,0.85927,0.82598,0.44708,0.56716,0.48073,1.43297,2.71651,1.8792,0.00050306,0.00050306,0.00050306
62,1379.94,0.35815,0.25004,0.86571,0.83558,0.46028,0.60332,0.50581,1.46308,2.60541,1.8893,0.000482037,0.000482037,0.000482037
63,1409.23,0.35568,0.24453,0.86595,0.87421,0.43826,0.6197,0.53052,1.47626,2.7783,1.89787,0.00046125,0.00046125,0.00046125
64,1439.23,0.34385,0.24053,0.85667,0.84504,0.45694,0.61809,0.52857,1.43926,2.71574,1.87549,0.00044072,0.00044072,0.00044072
65,1466.8,0.34696,0.23776,0.86308,0.83915,0.4524,0.62501,0.53802,1.44413,2.82772,1.89265,0.000420468,0.000420468,0.000420468
