epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3894.41,0.48636,0.34467,0.88472,0.98698,0.8,0.90131,0.66922,0.82753,0.59176,1.0341,0.000848969,0.000848969,0.000848969
43,3960.17,0.46694,0.33975,0.88008,0.98997,0.77,0.81479,0.60961,0.84958,0.60074,1.04071,0.000834822,0.000834822,0.000834822
44,4022.72,0.45787,0.33221,0.87388,0.96651,0.77,0.80878,0.58529,0.84871,0.6001,1.0547,0.000820675,0.000820675,0.000820675
45,4086.21,0.45691,0.32998,0.87855,0.98587,0.79187,0.89824,0.69301,0.86666,0.54179,1.1062,0.000806528,0.000806528,0.000806528
46,4147.62,0.46021,0.32841,0.86735,0.81162,0.67676,0.84733,0.66156,0.85229,0.62919,1.06247,0.00079238,0.00079238,0.00079238
47,4206.05,0.45686,0.33477,0.87303,0.96951,0.78333,0.85659,0.68437,0.79084,0.48643,1.01259,0.000778233,0.000778233,0.000778233
48,4268.6,0.45788,0.32703,0.8772,0.99124,0.74888,0.81759,0.5984,0.94924,0.52136,1.08003,0.000764086,0.000764086,0.000764086
49,4329.62,0.44078,0.31646,0.8676,0.87427,0.76667,0.81337,0.66681,0.81175,0.48318,1.03137,0.000749939,0.000749939,0.000749939
50,4397.72,0.43195,0.31529,0.86577,0.95656,0.76081,0.81505,0.66488,0.76847,0.56099,0.9824,0.000735792,0.000735792,0.000735792
51,4463.81,0.42772,0.31693,0.86311,0.98349,0.82277,0.90598,0.68255,0.74723,0.4479,0.99318,0.000721645,0.000721645,0.000721645
52,4528.74,0.44044,0.31736,0.87068,0.95354,0.90841,0.91826,0.67669,0.90014,0.49204,1.04127,0.000707498,0.000707498,0.000707498
53,4595.54,0.42973,0.31389,0.8717,0.86582,0.80972,0.89518,0.67599,0.85671,0.51943,1.06851,0.000693351,0.000693351,0.000693351
54,4647.91,0.42849,0.3144,0.86614,0.99537,0.87847,0.94498,0.70255,0.82108,0.45937,1.02864,0.000679204,0.000679204,0.000679204
55,4712.86,0.42773,0.30966,0.86235,0.94515,0.89,0.92557,0.74615,0.79992,0.49095,1.01631,0.000665057,0.000665057,0.000665057
56,4781.76,0.42474,0.3058,0.86477,0.98702,0.81731,0.93576,0.74459,0.76446,0.46342,0.99166,0.000650909,0.000650909,0.000650909
57,4841.41,0.41126,0.29797,0.86498,0.93684,0.84333,0.8901,0.65322,0.86968,0.47496,1.0696,0.000636762,0.000636762,0.000636762
58,4903.21,0.42549,0.30637,0.86655,0.8907,0.84936,0.88982,0.65901,0.8317,0.4725,1.05656,0.000622615,0.000622615,0.000622615
59,4966.23,0.41404,0.30305,0.86281,0.97917,0.82695,0.90546,0.66633,0.85624,0.43526,1.08748,0.000608468,0.000608468,0.000608468
60,5038.24,0.40233,0.29069,0.85624,0.93414,0.90333,0.93585,0.71196,0.88236,0.47164,1.10168,0.000594321,0.000594321,0.000594321
61,5105.09,0.39444,0.29011,0.85746,0.9692,0.90252,0.94432,0.74156,0.74862,0.44694,0.99088,0.000580174,0.000580174,0.000580174
62,5170.6,0.39914,0.29557,0.85713,0.893,0.79,0.82233,0.61833,0.85403,0.56326,1.05794,0.000566027,0.000566027,0.000566027
63,5236.04,0.39013,0.2869,0.85051,0.93691,0.78979,0.85607,0.64848,0.80611,0.57308,1.03038,0.00055188,0.00055188,0.00055188
64,5298.97,0.38626,0.28112,0.85012,0.95108,0.79886,0.87421,0.6631,0.86776,0.47923,1.05414,0.000537733,0.000537733,0.000537733
65,5357.26,0.39115,0.28382,0.85674,0.98552,0.76667,0.8678,0.68097,0.77322,0.52488,1.01638,0.000523586,0.000523586,0.000523586
66,5422.14,0.38062,0.27898,0.85118,0.99225,0.79994,0.92525,0.70664,0.83863,0.52406,1.08346,0.000509438,0.000509438,0.000509438
67,5490.07,0.39661,0.28424,0.85661,0.91786,0.88667,0.91493,0.68187,0.85639,0.48289,1.10268,0.000495291,0.000495291,0.000495291
68,5557.91,0.38708,0.28289,0.8564,0.89703,0.84667,0.89757,0.68985,0.83624,0.52549,1.05503,0.000481144,0.000481144,0.000481144
69,5631.25,0.38131,0.28069,0.8482,0.90539,0.91333,0.92649,0.71084,0.83379,0.47871,1.0486,0.000466997,0.000466997,0.000466997
70,5698.14,0.36807,0.268,0.84845,0.94662,0.93,0.948,0.72227,0.81895,0.44045,1.03128,0.00045285,0.00045285,0.00045285
