epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,211.47,1.05032,0.78965,1.21372,0.84143,0.91912,0.82421,0.57072,1.04181,0.61517,1.24994,0.000918991,0.000918991,0.000918991
43,216.406,1.02807,0.78728,1.18864,0.86524,0.91528,0.82173,0.63318,0.76176,0.50647,1.00922,0.000897557,0.000897557,0.000897557
44,221.649,1.0653,0.79936,1.21927,0.8611,0.93333,0.82793,0.62278,0.82517,0.49152,1.04834,0.00087595,0.00087595,0.00087595
45,226.392,1.05663,0.76806,1.20238,0.69726,0.76667,0.85234,0.58813,0.86001,0.61615,1.05337,0.00085419,0.00085419,0.00085419
46,231.793,1.04818,0.7757,1.18746,0.69428,0.93333,0.77119,0.57815,0.89186,0.55651,1.08188,0.0008323,0.0008323,0.0008323
47,236.642,1.04739,0.7795,1.19514,0.82113,0.93333,0.82911,0.57137,0.8207,0.53617,1.05905,0.0008103,0.0008103,0.0008103
48,241.867,1.06625,0.80283,1.21312,0.76165,0.93333,0.75229,0.54563,0.81991,0.61427,1.05599,0.000788213,0.000788213,0.000788213
49,246.856,0.98599,0.72653,1.17426,0.86619,0.93333,0.82328,0.58368,0.89253,0.51956,1.04979,0.00076606,0.00076606,0.00076606
50,251.818,0.95853,0.70292,1.14618,0.82248,0.93333,0.77048,0.61854,0.82177,0.58783,1.02917,0.000743864,0.000743864,0.000743864
51,256.513,1.01378,0.75398,1.18431,0.85987,0.93333,0.82482,0.60487,0.86519,0.54461,1.04797,0.000721645,0.000721645,0.000721645
52,261.191,0.98477,0.72828,1.15973,0.87179,0.93333,0.82501,0.57853,0.86392,0.50603,1.06998,0.000699426,0.000699426,0.000699426
53,266.105,1.00922,0.7082,1.18454,0.84353,0.93333,0.83223,0.59403,0.93798,0.50794,1.14836,0.00067723,0.00067723,0.00067723
54,271.336,0.96089,0.68536,1.14547,0.86624,0.93333,0.88389,0.63661,0.86687,0.54516,1.06039,0.000655077,0.000655077,0.000655077
55,276.144,0.91292,0.66842,1.12975,0.8455,0.91384,0.82905,0.60782,0.87825,0.52212,1.05165,0.00063299,0.00063299,0.00063299
56,281.135,0.89558,0.66366,1.11361,0.83169,0.92129,0.82916,0.61995,0.83561,0.5395,1.02194,0.00061099,0.00061099,0.00061099
57,286.226,0.89923,0.65714,1.11159,0.85027,0.91844,0.82917,0.61199,0.88548,0.51307,1.06359,0.0005891,0.0005891,0.0005891
58,291.512,0.86964,0.62768,1.10665,0.85882,0.93333,0.88388,0.60887,0.85662,0.45426,1.07689,0.00056734,0.00056734,0.00056734
59,296.407,0.90913,0.66061,1.13507,0.87585,0.93333,0.82796,0.59263,0.86364,0.48567,1.0667,0.000545733,0.000545733,0.000545733
60,300.983,0.89949,0.64014,1.10855,0.86138,0.93333,0.82878,0.61332,0.82895,0.46915,1.02352,0.000524299,0.000524299,0.000524299
61,306.012,0.86516,0.6212,1.09992,0.84481,0.93333,0.83469,0.57512,0.87415,0.46785,1.06765,0.00050306,0.00050306,0.00050306
62,311.064,0.87323,0.62871,1.10783,0.86987,0.93333,0.88784,0.63086,0.87452,0.44297,1.05761,0.000482037,0.000482037,0.000482037
63,316.549,0.88818,0.6392,1.10641,0.81454,0.93226,0.88223,0.5837,0.92926,0.55049,1.12135,0.00046125,0.00046125,0.00046125
64,321.432,0.86615,0.61208,1.09728,0.88147,0.90529,0.93857,0.61822,0.87986,0.48,1.08649,0.00044072,0.00044072,0.00044072
65,326.859,0.8676,0.59673,1.09168,0.86573,0.90424,0.88834,0.59977,0.8938,0.4626,1.08425,0.000420468,0.000420468,0.000420468
66,332.215,0.85254,0.60352,1.08152,0.78747,0.9001,0.85875,0.61997,0.84586,0.56099,1.05648,0.000400513,0.000400513,0.000400513
67,336.71,0.83859,0.59946,1.0853,0.84451,0.90409,0.88944,0.6016,0.90082,0.44889,1.10119,0.000380874,0.000380874,0.000380874
68,341.664,0.82202,0.57041,1.0771,0.87352,0.90793,0.83408,0.60127,0.84181,0.47019,1.03656,0.000361572,0.000361572,0.000361572
69,346.918,0.82433,0.58744,1.06931,0.82211,0.90651,0.77969,0.59395,0.76377,0.51376,1.02822,0.000342625,0.000342625,0.000342625
70,352.171,0.82169,0.59246,1.06879,0.78446,0.91699,0.78269,0.59965,0.74733,0.47974,1.02389,0.000324053,0.000324053,0.000324053
71,356.854,0.81039,0.58108,1.05741,0.75031,0.93333,0.76422,0.57512,0.77915,0.46783,1.03798,0.000305872,0.000305872,0.000305872
72,361.842,0.79206,0.56845,1.06063,0.78783,0.91073,0.76249,0.58927,0.79406,0.51269,1.01197,0.000288102,0.000288102,0.000288102
73,366.65,0.81134,0.58461,1.07343,0.78746,0.91029,0.76214,0.58568,0.75748,0.49289,1.00628,0.00027076,0.00027076,0.00027076
74,372.132,0.78282,0.55333,1.05861,0.81588,0.92112,0.78136,0.60313,0.76916,0.4555,1.00952,0.000253863,0.000253863,0.000253863
75,377.36,0.79217,0.55038,1.05044,0.8599,0.93333,0.83428,0.61585,0.81312,0.41991,1.02476,0.000237427,0.000237427,0.000237427
76,382.169,0.75686,0.54024,1.04464,0.85707,0.93333,0.88878,0.63481,0.81226,0.41662,1.02897,0.000221469,0.000221469,0.000221469
77,387.397,0.73964,0.53693,1.02708,0.95748,0.7566,0.84536,0.62716,0.78731,0.42815,1.01733,0.000206005,0.000206005,0.000206005
78,392.47,0.76512,0.53804,1.03878,0.9528,0.73807,0.83561,0.5944,0.80723,0.43159,1.03061,0.00019105,0.00019105,0.00019105
79,397.268,0.74577,0.53308,1.02973,0.79998,0.93333,0.86317,0.60282,0.81366,0.43416,1.04225,0.000176619,0.000176619,0.000176619
80,402.008,0.75101,0.52832,1.0314,0.83994,0.91891,0.89163,0.63752,0.79309,0.42851,1.01432,0.000162725,0.000162725,0.000162725
81,406.95,0.71589,0.51581,1.01107,0.85169,0.92963,0.89206,0.65317,0.76498,0.44009,1.0071,0.000149383,0.000149383,0.000149383
82,411.746,0.7092,0.51608,1.00844,0.8575,0.93333,0.89281,0.63209,0.77231,0.44181,1.01182,0.000136605,0.000136605,0.000136605
83,417.021,0.71389,0.51282,1.01148,0.84142,0.92331,0.89281,0.6274,0.82725,0.44575,1.03032,0.000124405,0.000124405,0.000124405
84,422.386,0.71639,0.52074,1.02026,0.84182,0.92752,0.89203,0.64453,0.7939,0.41874,1.01562,0.000112795,0.000112795,0.000112795
85,427.504,0.71964,0.52488,1.02631,0.84364,0.92802,0.83663,0.6191,0.78265,0.4197,1.00942,0.000101785,0.000101785,0.000101785
86,432.627,0.70109,0.49208,1.0082,0.84233,0.92742,0.83677,0.63082,0.76446,0.41996,1.00496,9.13871e-05,9.13871e-05,9.13871e-05
87,437.604,0.70286,0.5044,1.00828,0.83816,0.92384,0.83703,0.63277,0.77472,0.42657,1.00603,8.16111e-05,8.16111e-05,8.16111e-05
88,443.008,0.72879,0.52445,1.02297,0.83575,0.92358,0.89163,0.64719,0.77956,0.41604,1.0056,7.24667e-05,7.24667e-05,7.24667e-05
89,448.289,0.70542,0.52699,1.01832,0.83361,0.92279,0.89026,0.64762,0.7729,0.41894,1.00861,6.3963e-05,6.3963e-05,6.3963e-05
90,452.965,0.71055,0.51336,1.01804,0.83568,0.92377,0.88966,0.65661,0.77608,0.41684,1.01135,5.61083e-05,5.61083e-05,5.61083e-05
91,513.984,0.62426,0.44662,0.94557,0.83739,0.92563,0.8879,0.6578,0.77025,0.43139,1.00433,4.89104e-05,4.89104e-05,4.89104e-05
92,519.093,0.60782,0.41931,0.9433,0.83746,0.9271,0.88256,0.64881,0.77295,0.42704,1.0069,4.23765e-05,4.23765e-05,4.23765e-05
93,524.231,0.588,0.39102,0.93538,0.83388,0.92612,0.8818,0.65681,0.76651,0.41855,1.00954,3.65129e-05,3.65129e-05,3.65129e-05
94,529.035,0.59211,0.39247,0.92605,0.839,0.92802,0.88347,0.66414,0.74954,0.41422,1.00376,3.13254e-05,3.13254e-05,3.13254e-05
95,533.857,0.59682,0.39159,0.93619,0.84218,0.92861,0.88416,0.66348,0.75318,0.42173,1.01174,2.68192e-05,2.68192e-05,2.68192e-05
96,538.845,0.58404,0.39421,0.93051,0.84576,0.92942,0.88507,0.6676,0.76009,0.42167,1.01736,2.29987e-05,2.29987e-05,2.29987e-05
97,543.494,0.57599,0.38174,0.93533,0.8447,0.92892,0.88555,0.671,0.76227,0.42354,1.01796,1.98677e-05,1.98677e-05,1.98677e-05
98,548.107,0.58261,0.38364,0.91919,0.84788,0.93014,0.88555,0.66206,0.76564,0.42126,1.02055,1.74293e-05,1.74293e-05,1.74293e-05
99,553.057,0.58629,0.38465,0.93979,0.84448,0.92866,0.8863,0.66262,0.76271,0.4229,1.01936,1.56858e-05,1.56858e-05,1.56858e-05
100,557.966,0.56929,0.37452,0.91355,0.84483,0.92909,0.88655,0.66497,0.76175,0.41518,1.01943,1.4639e-05,1.4639e-05,1.4639e-05
