epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,300.529,0.41958,0.30284,0.88162,0.90205,0.85333,0.89936,0.62222,0.77883,0.56552,1.08137,0.000848969,0.000848969,0.000848969
43,307.602,0.40533,0.29681,0.87756,0.85108,0.88,0.86088,0.62748,0.80408,0.54029,1.12117,0.000834822,0.000834822,0.000834822
44,314.656,0.4022,0.29775,0.87628,0.86243,0.92194,0.87266,0.61564,0.75421,0.46423,1.12099,0.000820675,0.000820675,0.000820675
45,321.733,0.41005,0.29504,0.87973,0.90513,0.8372,0.87947,0.6387,0.79825,0.50085,1.16115,0.000806528,0.000806528,0.000806528
46,328.938,0.41358,0.29789,0.87862,0.88788,0.89277,0.88855,0.63763,0.80919,0.4713,1.09817,0.00079238,0.00079238,0.00079238
47,336.041,0.41067,0.29432,0.88425,0.93594,0.8317,0.93035,0.72682,0.7281,0.52221,1.03788,0.000778233,0.000778233,0.000778233
48,343.132,0.39385,0.28587,0.87097,0.97354,0.83,0.92284,0.66007,0.84634,0.56595,1.13649,0.000764086,0.000764086,0.000764086
49,350.195,0.38469,0.27859,0.86231,0.96977,0.83135,0.92267,0.65209,0.7271,0.59537,1.04918,0.000749939,0.000749939,0.000749939
50,357.258,0.3849,0.28002,0.86549,0.96447,0.85329,0.93073,0.69255,0.73456,0.46945,1.05801,0.000735792,0.000735792,0.000735792
51,364.316,0.38642,0.28369,0.87205,0.9902,0.85333,0.92975,0.67287,0.73836,0.43549,1.0499,0.000721645,0.000721645,0.000721645
52,371.443,0.37668,0.28084,0.86433,0.98183,0.8561,0.93646,0.65803,0.71106,0.43171,1.0354,0.000707498,0.000707498,0.000707498
53,378.62,0.37003,0.27065,0.86088,0.94419,0.88564,0.92509,0.68076,0.73842,0.47043,1.03489,0.000693351,0.000693351,0.000693351
54,385.725,0.3845,0.277,0.86911,0.95079,0.85638,0.90439,0.64724,0.76552,0.43465,1.06548,0.000679204,0.000679204,0.000679204
55,392.789,0.35846,0.2612,0.85818,0.96626,0.86981,0.92671,0.65826,0.78601,0.495,1.11804,0.000665057,0.000665057,0.000665057
56,399.883,0.36394,0.26444,0.86512,0.93197,0.86367,0.9165,0.6617,0.77238,0.53145,1.12481,0.000650909,0.000650909,0.000650909
57,406.94,0.3724,0.27008,0.86638,0.94332,0.8708,0.93024,0.65844,0.7459,0.52927,1.06078,0.000636762,0.000636762,0.000636762
58,414.024,0.36346,0.26581,0.85338,0.97135,0.87544,0.94254,0.67161,0.78416,0.49634,1.12384,0.000622615,0.000622615,0.000622615
59,421.087,0.36049,0.26665,0.86061,0.99087,0.85675,0.93514,0.67071,0.755,0.51339,1.07789,0.000608468,0.000608468,0.000608468
60,428.212,0.35542,0.25834,0.86016,0.96098,0.88868,0.9442,0.68131,0.72988,0.48878,1.04299,0.000594321,0.000594321,0.000594321
61,435.276,0.35878,0.26242,0.86199,0.97582,0.86437,0.92335,0.66413,0.7222,0.44259,1.01102,0.000580174,0.000580174,0.000580174
62,442.389,0.34248,0.24859,0.85129,0.98206,0.85888,0.94264,0.68499,0.71359,0.46176,1.05053,0.000566027,0.000566027,0.000566027
63,449.482,0.3414,0.24861,0.8474,0.94903,0.92333,0.94562,0.66458,0.72594,0.45108,1.02231,0.00055188,0.00055188,0.00055188
64,456.572,0.3448,0.25283,0.85374,0.93992,0.87667,0.92832,0.66922,0.72857,0.45045,1.03087,0.000537733,0.000537733,0.000537733
65,463.653,0.34953,0.26158,0.85463,0.94802,0.85667,0.92337,0.6531,0.70821,0.49295,1.01954,0.000523586,0.000523586,0.000523586
66,470.694,0.35001,0.25284,0.85811,0.95006,0.86901,0.92389,0.65031,0.71083,0.45158,0.99977,0.000509438,0.000509438,0.000509438
67,477.823,0.336,0.24844,0.84665,0.91265,0.90238,0.91873,0.66018,0.77467,0.42596,1.03833,0.000495291,0.000495291,0.000495291
68,484.859,0.32858,0.24035,0.85146,0.95129,0.90216,0.92611,0.65687,0.73917,0.40344,1.05422,0.000481144,0.000481144,0.000481144
69,491.98,0.3373,0.24654,0.85345,0.94353,0.88933,0.93713,0.66613,0.71889,0.3992,1.01512,0.000466997,0.000466997,0.000466997
70,499.044,0.33347,0.24176,0.85575,0.95961,0.83584,0.92679,0.65857,0.71163,0.45901,1.00315,0.00045285,0.00045285,0.00045285
