epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,497.932,0.37401,0.25731,0.8775,0.83507,0.90201,0.91634,0.66174,0.88549,0.4627,1.2394,0.000848969,0.000848969,0.000848969
43,509.764,0.3633,0.25133,0.8742,0.97439,0.86119,0.93368,0.77334,0.80526,0.38374,1.18714,0.000834822,0.000834822,0.000834822
44,521.624,0.34977,0.24529,0.86602,0.84941,0.92471,0.8904,0.67606,0.73764,0.36418,1.13474,0.000820675,0.000820675,0.000820675
45,533.459,0.36552,0.25369,0.87323,0.84539,0.79254,0.83994,0.66012,0.85392,0.41704,1.22729,0.000806528,0.000806528,0.000806528
46,545.287,0.35627,0.24598,0.86695,0.97078,0.77218,0.89671,0.65377,0.87901,0.46455,1.30658,0.00079238,0.00079238,0.00079238
47,557.067,0.3668,0.25351,0.87597,0.8495,0.92453,0.89586,0.64071,0.79894,0.4327,1.17511,0.000778233,0.000778233,0.000778233
48,568.878,0.34606,0.24207,0.86568,0.86596,0.92667,0.93657,0.66243,0.77163,0.44096,1.14237,0.000764086,0.000764086,0.000764086
49,580.683,0.3357,0.23339,0.85633,0.93288,0.87682,0.92889,0.67326,0.74714,0.4389,1.11535,0.000749939,0.000749939,0.000749939
50,592.514,0.33503,0.23181,0.85716,0.94936,0.90667,0.93489,0.67807,0.7365,0.40141,1.12833,0.000735792,0.000735792,0.000735792
51,604.33,0.34365,0.23504,0.87042,0.96826,0.90076,0.93579,0.73409,0.77108,0.42026,1.12648,0.000721645,0.000721645,0.000721645
52,616.166,0.32596,0.2282,0.85948,0.8927,0.87881,0.8967,0.70182,0.73138,0.43325,1.10421,0.000707498,0.000707498,0.000707498
53,627.966,0.32415,0.22496,0.8536,0.98111,0.88711,0.9382,0.73982,0.7737,0.42274,1.14312,0.000693351,0.000693351,0.000693351
54,639.77,0.32376,0.22302,0.8548,0.90811,0.84988,0.9151,0.73552,0.80291,0.42184,1.17336,0.000679204,0.000679204,0.000679204
55,651.583,0.32361,0.22028,0.85647,0.97779,0.71667,0.8603,0.6633,0.79249,0.45025,1.18667,0.000665057,0.000665057,0.000665057
56,663.383,0.31916,0.22165,0.85893,0.93301,0.72116,0.85533,0.67084,0.78229,0.45956,1.17663,0.000650909,0.000650909,0.000650909
57,675.212,0.32096,0.22335,0.85653,0.93868,0.72,0.87898,0.70704,0.7474,0.43135,1.1361,0.000636762,0.000636762,0.000636762
58,687.068,0.31885,0.22091,0.85184,0.77363,0.93,0.90695,0.70329,0.72673,0.35386,1.10637,0.000622615,0.000622615,0.000622615
59,698.918,0.31776,0.21965,0.84906,0.91617,0.90999,0.91795,0.73209,0.78385,0.38632,1.21278,0.000608468,0.000608468,0.000608468
60,710.767,0.30469,0.21259,0.84424,0.85347,0.91,0.90017,0.70956,0.79728,0.38595,1.1893,0.000594321,0.000594321,0.000594321
61,722.576,0.31712,0.21659,0.8594,0.99137,0.75807,0.87829,0.6849,0.73471,0.36747,1.12315,0.000580174,0.000580174,0.000580174
62,734.397,0.28925,0.20553,0.84306,0.83481,0.92667,0.84069,0.65802,0.76439,0.36761,1.15251,0.000566027,0.000566027,0.000566027
63,746.184,0.28991,0.20477,0.83716,0.89155,0.73942,0.86453,0.6758,0.78143,0.38619,1.1855,0.00055188,0.00055188,0.00055188
64,758.026,0.30241,0.21054,0.84851,0.82591,0.85,0.8174,0.65837,0.79733,0.36887,1.19385,0.000537733,0.000537733,0.000537733
65,769.819,0.30466,0.21293,0.8489,0.8652,0.87667,0.84375,0.66455,0.82478,0.37427,1.20045,0.000523586,0.000523586,0.000523586
66,781.65,0.30212,0.21105,0.84807,0.82757,0.85667,0.86743,0.69255,0.72737,0.38245,1.11779,0.000509438,0.000509438,0.000509438
67,793.447,0.29149,0.20634,0.83982,0.95589,0.69738,0.80692,0.64561,0.84097,0.52159,1.19966,0.000495291,0.000495291,0.000495291
68,805.27,0.27988,0.20159,0.84305,0.94262,0.72722,0.81234,0.65108,0.8138,0.52001,1.18294,0.000481144,0.000481144,0.000481144
69,817.103,0.2882,0.20647,0.8394,0.92177,0.77694,0.82895,0.64636,0.82049,0.43647,1.19967,0.000466997,0.000466997,0.000466997
70,828.903,0.27453,0.19374,0.84567,0.79222,0.85688,0.86755,0.67836,0.78058,0.36714,1.16425,0.00045285,0.00045285,0.00045285
71,840.696,0.28751,0.20247,0.83936,0.8508,0.86667,0.88204,0.67824,0.79835,0.39933,1.20086,0.000438703,0.000438703,0.000438703
72,852.499,0.27121,0.194,0.83647,0.85256,0.87728,0.88089,0.70109,0.79005,0.40111,1.19706,0.000424556,0.000424556,0.000424556
73,864.323,0.26084,0.18567,0.83058,0.85903,0.88756,0.88285,0.71507,0.75124,0.36396,1.14916,0.000410409,0.000410409,0.000410409
74,876.16,0.27215,0.19245,0.83618,0.85904,0.87793,0.88602,0.7267,0.75763,0.37613,1.16713,0.000396262,0.000396262,0.000396262
75,887.967,0.27119,0.19355,0.84118,0.92919,0.77571,0.89697,0.72433,0.75721,0.39185,1.17779,0.000382115,0.000382115,0.000382115
76,899.723,0.25692,0.18175,0.83429,0.94755,0.75779,0.87468,0.71363,0.75461,0.40412,1.17337,0.000367967,0.000367967,0.000367967
77,911.519,0.25924,0.18528,0.83382,0.92919,0.78727,0.91933,0.68878,0.76315,0.42099,1.17533,0.00035382,0.00035382,0.00035382
78,923.365,0.25848,0.18697,0.82781,0.97178,0.84507,0.93734,0.73061,0.74019,0.4086,1.15038,0.000339673,0.000339673,0.000339673
79,935.172,0.25844,0.18682,0.83655,0.88438,0.92124,0.94072,0.73747,0.74286,0.41058,1.15893,0.000325526,0.000325526,0.000325526
80,946.988,0.25826,0.18596,0.83462,0.97869,0.82728,0.93891,0.74413,0.77583,0.39977,1.17093,0.000311379,0.000311379,0.000311379
81,958.816,0.25551,0.18237,0.83463,0.83053,0.91,0.89143,0.69046,0.75688,0.37905,1.17647,0.000297232,0.000297232,0.000297232
82,970.615,0.25107,0.18162,0.83008,0.88553,0.90377,0.91412,0.74432,0.69842,0.3731,1.1382,0.000283085,0.000283085,0.000283085
83,982.431,0.25001,0.17885,0.83671,0.88347,0.92595,0.91644,0.70445,0.74942,0.38898,1.19278,0.000268938,0.000268938,0.000268938
84,994.199,0.25818,0.1857,0.83281,0.97059,0.87333,0.9372,0.71152,0.78147,0.39664,1.22379,0.000254791,0.000254791,0.000254791
85,1006.02,0.24877,0.17782,0.83205,0.98973,0.78667,0.93753,0.73901,0.71988,0.41101,1.15086,0.000240644,0.000240644,0.000240644
86,1017.85,0.24167,0.17525,0.8271,0.97849,0.77078,0.92256,0.74651,0.7356,0.42249,1.16226,0.000226497,0.000226497,0.000226497
87,1029.67,0.23669,0.17467,0.83186,0.96729,0.78861,0.91285,0.70445,0.78799,0.42369,1.214,0.000212349,0.000212349,0.000212349
88,1041.47,0.23812,0.171,0.82551,0.97015,0.89,0.94366,0.70601,0.81253,0.40102,1.25429,0.000198202,0.000198202,0.000198202
89,1053.32,0.23509,0.17375,0.82764,0.97446,0.8789,0.94406,0.71133,0.81541,0.4255,1.25863,0.000184055,0.000184055,0.000184055
90,1065.18,0.23358,0.171,0.8287,0.96413,0.87513,0.94141,0.70432,0.77027,0.40349,1.22486,0.000169908,0.000169908,0.000169908
91,1089.29,0.17807,0.1337,0.78117,0.97835,0.87074,0.94748,0.69395,0.75626,0.33148,1.20622,0.000155761,0.000155761,0.000155761
92,1101.05,0.1696,0.12834,0.77937,0.90462,0.90624,0.93256,0.68924,0.73483,0.33724,1.17221,0.000141614,0.000141614,0.000141614
93,1112.79,0.171,0.12917,0.78952,0.90473,0.90776,0.91792,0.699,0.75121,0.36786,1.17535,0.000127467,0.000127467,0.000127467
94,1124.56,0.17103,0.13003,0.7895,0.98588,0.80397,0.92934,0.71188,0.75497,0.38451,1.17973,0.00011332,0.00011332,0.00011332
95,1136.32,0.16712,0.13037,0.78568,0.88346,0.90717,0.93346,0.68635,0.77375,0.38186,1.19427,9.91726e-05,9.91726e-05,9.91726e-05
96,1148.06,0.16225,0.12598,0.78279,0.88523,0.89925,0.93249,0.68906,0.76547,0.38779,1.19643,8.50255e-05,8.50255e-05,8.50255e-05
97,1159.83,0.15896,0.1242,0.78296,0.88748,0.9133,0.93388,0.6867,0.7531,0.37434,1.20168,7.08784e-05,7.08784e-05,7.08784e-05
98,1171.58,0.15746,0.11931,0.78305,0.89299,0.90425,0.94236,0.69658,0.75134,0.36623,1.20321,5.67313e-05,5.67313e-05,5.67313e-05
99,1183.33,0.15316,0.11989,0.77821,0.99836,0.82304,0.93655,0.69092,0.75459,0.36435,1.20567,4.25842e-05,4.25842e-05,4.25842e-05
100,1195.07,0.15053,0.11526,0.78915,0.99857,0.82124,0.9398,0.70867,0.75492,0.36848,1.20862,2.84371e-05,2.84371e-05,2.84371e-05
