epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3475.85,0.93007,2.76421,1.15018,0.71438,0.9,0.75054,0.6274,0.79731,2.65472,1.06709,0.000918991,0.000918991,0.000918991
43,3557.42,0.91865,2.7374,1.14407,0.8273,0.92317,0.84642,0.6732,0.7327,2.30793,0.99407,0.000897557,0.000897557,0.000897557
44,3639.25,0.9178,2.71381,1.14189,0.71426,0.91105,0.79275,0.6475,0.78477,2.82674,1.03833,0.00087595,0.00087595,0.00087595
45,3720.77,0.9134,2.68675,1.13437,0.70548,0.76667,0.75519,0.64906,0.74177,2.29941,1.0132,0.00085419,0.00085419,0.00085419
46,3802.53,0.91573,2.69981,1.13611,0.83819,0.72031,0.83795,0.72051,0.70644,2.38777,0.98356,0.0008323,0.0008323,0.0008323
47,3884.33,0.8966,2.65908,1.12799,0.72943,0.9,0.73795,0.63733,0.82265,2.42899,1.12077,0.0008103,0.0008103,0.0008103
48,3965.81,0.90319,2.65131,1.13208,0.86041,0.9,0.84653,0.6527,0.74336,2.26558,1.01729,0.000788213,0.000788213,0.000788213
49,4047.69,0.89715,2.64254,1.12207,0.82629,0.89738,0.8264,0.71708,0.77848,2.38435,1.09062,0.00076606,0.00076606,0.00076606
50,4133.23,0.8852,2.58739,1.11886,0.74208,0.73333,0.75065,0.6576,0.80578,2.75668,1.09178,0.000743864,0.000743864,0.000743864
51,4219.66,0.88398,2.57728,1.11747,0.85504,0.92267,0.84928,0.68118,0.77495,2.36787,1.02766,0.000721645,0.000721645,0.000721645
52,4309.08,0.87785,2.54617,1.11511,0.76192,0.93333,0.79458,0.68562,0.7542,2.33985,1.01086,0.000699426,0.000699426,0.000699426
53,4392.58,0.86414,2.53252,1.10623,0.75894,0.73333,0.76775,0.66189,0.72971,2.74736,1.0089,0.00067723,0.00067723,0.00067723
54,4483.33,0.8709,2.56522,1.11117,0.73538,0.93073,0.75429,0.60085,0.80739,2.54743,1.03405,0.000655077,0.000655077,0.000655077
55,4569.22,0.86509,2.52704,1.10803,0.84972,0.93333,0.8488,0.65291,0.79063,2.40807,1.03177,0.00063299,0.00063299,0.00063299
